History Index - RR,R-R Interval(ms) - RR
9095,958.333
9096,902.344
9097,981.12
9098,977.865
9099,975.26
9100,953.776
9101,936.849
9102,1001.95
9103,932.292
9104,938.151
9105,947.266
9106,962.891
9107,973.307
9108,970.052
9109,963.542
9110,958.333
9111,949.219
9112,941.406
9113,938.151
9114,942.057
9115,942.708
9116,946.615
9117,954.427
9118,962.24
9119,961.589
9120,958.984
9121,961.589
9122,960.937
9123,955.078
9124,953.776
9125,960.286
9126,960.286
9127,957.031
9128,953.776
9129,955.078
9130,949.219
9131,941.406
9132,942.057
9133,944.661
9134,943.359
9135,939.453
9136,939.453
9137,880.208
9138,933.594
9139,915.365
9140,901.042
9141,888.021
9142,871.745
9143,907.552
9144,828.125
9145,824.87
9146,828.776
9147,841.146
9148,855.469
9149,888.021
9150,923.828
9151,951.823
9152,970.703
9153,912.109
9154,1005.21
9155,1003.26
9156,989.583
9157,921.224
9158,984.375
9159,1049.48
9160,955.078
9161,947.917
9162,954.427
9163,1020.83
9164,957.682
9165,960.286
9166,914.714
9167,990.885
9168,990.885
9169,983.724
9170,975.911
9171,971.354
9172,1019.53
9173,942.057
9174,941.406
9175,947.917
9176,951.823
9177,955.729
9178,962.24
9179,966.797
9180,905.599
9181,967.448
9182,962.24
9183,947.917
9184,932.292
9185,921.224
9186,973.958
9187,899.089
9188,900.391
9189,914.714
9190,867.839
9191,947.266
9192,956.38
9193,960.286
9194,955.078
9195,945.964
9196,1003.26
9197,930.339
9198,925.781
9199,930.339
9200,938.802
9201,945.312
9202,949.219
9203,959.635
9204,966.797
9205,920.573
9206,980.469
9207,979.167
9208,968.099
9209,950.521
9210,938.802
9211,981.12
9212,915.365
9213,913.411
9214,928.385
9215,947.266
9216,956.38
9217,964.193
9218,973.958
9219,979.167
9220,973.958
9221,967.448
9222,966.146
9223,962.891
9224,957.031
9225,958.333
9226,963.542
9227,963.542
9228,966.797
9229,971.354
9230,972.656
9231,970.703
9232,968.099
9233,972.656
9234,972.656
9235,970.703
9236,974.609
9237,973.958
9238,969.401
9239,962.24
9240,893.229
9241,954.427
9242,944.01
9243,935.547
9244,873.698
9245,930.99
9246,983.724
9247,917.318
9248,929.036
9249,938.151
9250,1011.72
9251,966.797
9252,914.062
9253,994.141
9254,992.187
9255,987.63
9256,914.714
9257,960.937
9258,1014.32
9259,920.573
9260,900.391
9261,896.484
9262,963.542
9263,906.25
9264,927.083
9265,949.87
9266,970.703
9267,982.422
9268,985.026
9269,989.583
9270,981.771
9271,980.469
9272,979.818
9273,975.911
9274,971.354
9275,970.703
9276,970.703
9277,966.146
9278,970.052
9279,974.609
9280,974.609
9281,976.562
9282,981.12
9283,985.026
9284,981.12
9285,982.422
9286,988.281
9287,986.979
9288,986.328
9289,988.281
9290,991.536
9291,923.828
9292,997.396
9293,997.396
9294,987.63
9295,979.818
9296,973.958
9297,1036.46
9298,957.682
9299,963.542
9300,977.214
9301,983.724
9302,917.318
9303,1004.56
9304,1006.51
9305,990.885
9306,923.177
9307,985.677
9308,1050.13
9309,953.776
9310,883.464
9311,963.542
9312,1017.58
9313,940.104
9314,940.104
9315,953.125
9316,1014.97
9317,945.964
9318,964.844
9319,979.167
9320,989.583
9321,994.792
9322,1004.56
9323,996.745
9324,983.724
9325,983.073
9326,975.26
9327,959.635
9328,953.125
9329,958.333
9330,951.172
9331,942.708
9332,943.359
9333,951.823
9334,952.474
9335,958.984
9336,972.656
9337,917.318
9338,981.771
9339,974.609
9340,969.401
9341,955.729
9342,939.453
9343,1006.51
9344,958.333
9345,972.005
9346,986.979
9347,1021.48
9348,963.542
9349,1043.62
9350,1029.95
9351,957.031
9352,1011.72
9353,971.354
9354,1031.25
9355,944.01
9356,934.896
9357,1001.95
9358,951.823
9359,970.052
9360,984.375
9361,1000
9362,1018.23
9363,948.568
9364,1010.42
9365,1003.26
9366,984.375
9367,958.984
9368,944.01
9369,1020.18
9370,951.172
9371,960.286
9372,986.979
9373,934.896
9374,1014.97
9375,1005.21
9376,994.792
9377,923.177
9378,964.844
9379,1024.74
9380,942.057
9381,935.547
9382,946.615
9383,1019.53
9384,967.448
9385,907.552
9386,983.073
9387,992.839
9388,975.26
9389,951.172
9390,936.849
9391,996.745
9392,917.969
9393,915.365
9394,936.198
9395,958.333
9396,966.797
9397,978.516
9398,992.187
9399,994.141
9400,983.073
9401,980.469
9402,990.234
9403,977.214
9404,977.214
9405,977.214
9406,980.469
9407,977.214
9408,973.958
9409,916.016
9410,981.12
9411,972.656
9412,962.891
9413,955.078
9414,941.406
9415,1003.91
9416,949.87
9417,968.75
9418,983.724
9419,1011.72
9420,953.776
9421,1044.92
9422,1036.46
9423,961.589
9424,1020.18
9425,984.375
9426,1043.62
9427,954.427
9428,945.312
9429,1010.42
9430,959.635
9431,988.281
9432,1001.3
9433,931.641
9434,1016.28
9435,1009.77
9436,979.818
9437,952.474
9438,942.708
9439,1007.16
9440,917.318
9441,930.99
9442,958.333
9443,975.26
9444,915.365
9445,993.49
9446,994.792
9447,972.005
9448,953.776
9449,949.219
9450,1011.72
9451,939.453
9452,955.729
9453,902.344
9454,985.026
9455,985.677
9456,983.724
9457,970.052
9458,947.266
9459,1011.07
9460,933.594
9461,929.036
9462,931.641
9463,947.917
9464,965.495
9465,970.703
9466,973.307
9467,981.12
9468,984.375
9469,976.562
9470,969.401
9471,966.146
9472,961.589
9473,957.031
9474,955.078
9475,957.031
9476,956.38
9477,957.682
9478,960.286
9479,958.984
9480,954.427
9481,954.427
9482,955.729
9483,956.38
9484,957.682
9485,960.286
9486,967.448
9487,968.099
9488,972.005
9489,973.307
9490,970.052
9491,962.891
9492,958.984
9493,963.542
9494,963.542
9495,965.495
9496,975.911
9497,923.177
9498,996.094
9499,991.536
9500,983.073
9501,919.271
9502,970.703
9503,1024.09
9504,945.312
9505,934.245
9506,938.151
9507,1002.6
9508,878.906
9509,958.333
9510,964.844
9511,972.656
9512,916.016
9513,970.703
9514,1035.81
9515,1064.45
9516,1016.93
9517,1117.19
9518,1175.13
9519,1028.65
9520,990.234
9521,896.484
9522,946.615
9523,845.052
9524,804.036
9525,812.5
9526,927.734
9527,1003.91
9528,957.682
9529,923.828
9530,964.844
9531,1036.46
9532,960.937
9533,881.51
9534,882.812
9535,876.302
9536,847.005
9537,856.12
9538,732.422
9539,729.167
9540,809.896
9541,869.141
9542,837.24
9543,905.599
9544,1022.79
9545,1011.07
9546,960.937
9547,934.896
9548,998.698
9549,911.458
9550,848.307
9551,938.151
9552,955.078
9553,916.016
9554,961.589
9555,908.854
9556,1034.51
9557,937.5
9558,917.318
9559,963.542
9560,917.969
9561,989.583
9562,949.219
9563,990.234
9564,944.661
9565,953.776
9566,880.208
9567,880.859
9568,798.177
9569,835.937
9570,895.182
9571,838.542
9572,855.469
9573,852.865
9574,933.594
9575,876.302
9576,891.927
9577,956.38
9578,1013.02
9579,948.568
9580,1004.56
9581,999.349
9582,977.865
9583,954.427
9584,947.917
9585,1024.09
9586,955.729
9587,972.656
9588,1002.6
9589,1026.04
9590,1037.76
9591,1038.41
9592,1045.57
9593,1029.3
9594,1013.02
9595,1012.37
9596,1009.77
9597,996.094
9598,996.094
9599,1008.46
9600,1007.16
9601,996.745
9602,999.349
9603,1004.56
9604,940.104
9605,988.281
9606,977.865
9607,963.542
9608,943.359
9609,943.359
9610,1006.51
9611,949.219
9612,964.193
9613,992.187
9614,936.849
9615,1011.72
9616,1005.86
9617,937.5
9618,993.49
9619,971.354
9620,1031.9
9621,891.276
9622,951.172
9623,1013.67
9624,949.219
9625,959.635
9626,963.542
9627,1035.16
9628,985.677
9629,991.536
9630,994.141
9631,1001.3
9632,1009.77
9633,997.396
9634,984.375
9635,916.016
9636,984.375
9637,968.099
9638,953.125
9639,942.708
9640,929.687
9641,997.396
9642,933.594
9643,946.615
9644,957.031
9645,982.422
9646,1008.46
9647,1010.42
9648,1005.86
9649,1012.37
9650,942.708
9651,996.745
9652,973.958
9653,956.38
9654,936.849
9655,916.016
9656,1003.91
9657,946.615
9658,958.333
9659,987.63
9660,940.755
9661,1037.76
9662,1021.48
9663,1016.93
9664,946.615
9665,1011.72
9666,1078.78
9667,990.885
9668,922.526
9669,989.583
9670,1057.29
9671,976.562
9672,908.854
9673,968.75
9674,966.797
9675,958.984
9676,948.568
9677,930.339
9678,986.979
9679,931.641
9680,1003.91
9681,939.453
9682,964.193
9683,1000.65
9684,1014.97
9685,1019.53
9686,1029.3
9687,1039.71
9688,966.797
9689,1018.88
9690,1011.72
9691,990.234
9692,971.354
9693,962.891
9694,1023.44
9695,951.823
9696,962.891
9697,994.792
9698,1008.46
9699,1018.23
9700,1033.85
9701,1042.32
9702,1031.25
9703,1014.97
9704,1011.72
9705,1001.3
9706,979.818
9707,969.401
9708,970.703
9709,964.193
9710,957.031
9711,960.286
9712,970.703
9713,969.401
9714,966.146
9715,970.052
9716,976.562
9717,969.401
9718,963.542
9719,976.562
9720,910.807
9721,978.516
9722,974.609
9723,979.818
9724,914.062
9725,965.495
9726,1029.3
9727,951.823
9728,943.359
9729,943.359
9730,1019.53
9731,966.146
9732,975.911
9733,1005.86
9734,957.031
9735,1035.81
9736,1026.69
9737,1018.23
9738,947.917
9739,985.677
9740,1037.11
9741,955.078
9742,948.568
9743,942.708
9744,1015.62
9745,968.099
9746,973.958
9747,983.724
9748,1002.6
9749,1012.37
9750,1003.91
9751,996.745
9752,992.839
9753,975.26
9754,957.031
9755,955.729
9756,956.38
9757,949.219
9758,958.984
9759,970.703
9760,962.24
9761,940.104
9762,917.318
9763,899.089
9764,875
9765,884.115
9766,912.76
9767,951.172
9768,979.818
9769,1005.21
9770,1022.79
9771,1009.77
9772,999.349
9773,989.583
9774,991.536
9775,992.839
9776,1005.21
9777,1019.53
9778,1024.74
9779,1026.69
9780,1032.55
9781,1042.97
9782,962.24
9783,1037.76
9784,1031.9
9785,1020.18
9786,996.745
9787,973.958
9788,1043.62
9789,956.38
9790,951.172
9791,958.984
9792,974.609
9793,912.76
9794,986.979
9795,982.422
9796,971.354
9797,902.995
9798,948.568
9799,1010.42
9800,930.99
9801,927.734
9802,943.359
9803,1019.53
9804,975.26
9805,914.062
9806,992.187
9807,1005.21
9808,990.885
9809,969.401
9810,972.656
9811,1049.48
9812,909.505
9813,977.214
9814,988.932
9815,987.63
9816,962.24
9817,944.661
9818,1030.6
9819,962.891
9820,960.937
9821,983.724
9822,1016.28
9823,1028.65
9824,1013.02
9825,1020.18
9826,1037.11
9827,1026.69
9828,1018.88
9829,1027.99
9830,1034.51
9831,1024.09
9832,1018.88
9833,1029.3
9834,1026.69
9835,1018.88
9836,1021.48
9837,1031.9
9838,1026.69
9839,1024.09
9840,1029.3
9841,1026.04
9842,1016.93
9843,1011.07
9844,1009.77
9845,996.094
9846,989.583
9847,996.745
9848,994.792
9849,989.583
9850,993.49
9851,930.339
9852,999.349
9853,985.026
9854,917.318
9855,969.401
9856,943.359
9857,994.141
9858,913.411
9859,917.969
9860,978.516
9861,933.594
9862,967.448
9863,916.667
9864,1000
9865,1007.81
9866,951.172
9867,1001.95
9868,976.562
9869,1035.81
9870,899.089
9871,944.661
9872,1001.95
9873,945.312
9874,952.474
9875,957.031
9876,1032.55
9877,999.349
9878,1016.28
9879,1023.44
9880,957.031
9881,1043.62
9882,1024.74
9883,999.349
9884,985.677
9885,970.052
9886,1036.46
9887,962.24
9888,977.214
9889,992.839
9890,1011.72
9891,1037.76
9892,984.375
9893,1049.48
9894,968.75
9895,1029.95
9896,996.094
9897,961.589
9898,1013.02
9899,936.198
9900,1004.56
9901,956.38
9902,1004.56
9903,953.125
9904,1051.43
9905,1065.1
9906,1063.15
9907,1029.95
9908,994.141
9909,1063.8
9910,968.099
9911,958.984
9912,980.469
9913,1004.56
9914,941.406
9915,1017.58
9916,1026.04
9917,1014.97
9918,985.677
9919,971.354
9920,1039.06
9921,955.729
9922,955.078
9923,977.214
9924,997.396
9925,999.349
9926,1008.46
9927,1022.14
9928,1018.88
9929,1007.81
9930,1001.3
9931,1005.86
9932,996.745
9933,987.63
9934,989.583
9935,988.281
9936,987.63
9937,987.63
9938,992.839
9939,992.839
9940,991.536
9941,994.792
9942,930.339
9943,996.094
9944,992.839
9945,986.328
9946,975.26
9947,963.542
9948,1022.79
9949,948.568
9950,945.964
9951,957.682
9952,968.099
9953,906.25
9954,988.932
9955,989.583
9956,977.214
9957,958.984
9958,951.823
9959,1021.48
9960,942.708
9961,969.401
9962,915.365
9963,1015.62
9964,1022.79
9965,1025.39
9966,955.078
9967,999.349
9968,1064.45
9969,976.562
9970,912.76
9971,976.562
9972,1050.78
9973,981.771
9974,921.875
9975,990.234
9976,1058.59
9977,986.979
9978,970.052
9979,967.448
9980,1026.04
9981,951.172
9982,947.266
9983,959.635
9984,972.005
9985,973.958
9986,979.818
9987,990.234
9988,981.12
9989,907.552
9990,973.307
9991,964.844
9992,941.406
9993,916.667
9994,914.714
9995,980.469
9996,914.714
9997,932.292
9998,965.495
9999,994.141
10000,1014.32
10001,1031.9
10002,1039.06
10003,1034.51
10004,1036.46
10005,1042.32
10006,1037.76
10007,1035.81
10008,1042.97
10009,972.656
10010,1042.97
10011,1035.81
10012,1023.44
10013,1003.26
10014,990.234
10015,1066.41
10016,985.677
10017,992.839
10018,1011.07
10019,1019.53
10020,1025.39
10021,1027.34
10022,1028.65
10023,1019.53
10024,1010.42
10025,940.755
10026,1009.77
10027,998.047
10028,987.63
10029,976.562
10030,968.099
10031,1038.41
10032,969.401
10033,975.911
10034,990.885
10035,1007.16
10036,949.219
10037,1026.69
10038,1024.09
10039,1018.88
10040,1006.51
10041,996.094
10042,1060.55
10043,912.109
10044,981.771
10045,982.422
10046,981.12
10047,972.005
10048,966.146
10049,1036.46
10050,965.495
10051,969.401
10052,980.469
10053,936.849
10054,1016.28
10055,1026.04
10056,1029.3
10057,955.078
10058,1026.04
10059,1075.52
10060,989.583
10061,960.286
10062,952.474
10063,1029.3
10064,960.286
10065,970.052
10066,992.187
10067,1023.44
10068,953.776
10069,1024.09
10070,1014.32
10071,1001.95
10072,977.865
10073,958.984
10074,1040.36
10075,972.005
10076,977.214
10077,1003.26
10078,1033.2
10079,1037.76
10080,966.797
10081,1034.51
10082,1027.99
10083,995.443
10084,962.891
10085,954.427
10086,1007.16
10087,921.875
10088,930.99
10089,953.776
10090,968.75
10091,988.281
10092,1008.46
10093,1017.58
10094,1007.81
10095,1005.21
10096,1009.11
10097,996.745
10098,990.234
10099,990.885
10100,931.641
10101,987.63
10102,985.677
10103,977.865
10104,957.682
10105,944.01
10106,1007.16
10107,942.057
10108,935.547
10109,944.661
10110,963.542
10111,973.307
10112,979.818
10113,995.443
10114,929.036
10115,1005.86
10116,999.349
10117,936.849
10118,986.328
10119,961.589
10120,1025.39
10121,944.661
10122,939.453
10123,1011.07
10124,968.099
10125,987.63
10126,926.432
10127,1013.67
10128,1019.53
10129,996.745
10130,975.26
10131,964.844
10132,1033.2
10133,950.521
10134,968.75
10135,1005.86
10136,949.219
10137,1027.99
10138,1031.25
10139,1026.04
10140,944.661
10141,979.818
10142,1042.32
10143,956.38
10144,944.661
10145,950.521
10146,1026.69
10147,967.448
10148,976.562
10149,996.745
10150,935.547
10151,1004.56
10152,988.281
10153,986.979
10154,968.099
10155,955.729
10156,1029.95
10157,967.448
10158,974.609
10159,995.443
10160,955.729
10161,1046.22
10162,969.401
10163,1031.25
10164,1022.14
10165,991.536
10166,1030.6
10167,943.359
10168,1022.14
10169,951.823
10170,968.099
10171,1000.65
10172,1021.48
10173,951.172
10174,1037.76
10175,1039.06
10176,1013.67
10177,981.771
10178,960.937
10179,1017.58
10180,922.526
10181,928.385
10182,948.568
10183,965.495
10184,1000.65
10185,955.729
10186,1028.65
10187,950.521
10188,1009.11
10189,985.677
10190,942.057
10191,981.771
10192,899.74
10193,961.589
10194,897.135
10195,919.922
10196,942.708
10197,959.635
10198,988.281
10199,1014.32
10200,1036.46
10201,960.937
10202,1045.57
10203,1035.16
10204,1013.02
10205,931.641
10206,979.818
10207,1048.18
10208,967.448
10209,912.76
10210,988.932
10211,1055.34
10212,983.724
10213,981.12
10214,977.214
10215,1050.78
10216,981.771
10217,979.167
10218,992.839
10219,1006.51
10220,936.849
10221,1005.86
10222,1005.21
10223,995.443
10224,970.052
10225,957.031
10226,1023.44
10227,938.151
10228,945.964
10229,963.542
10230,906.901
10231,975.911
10232,970.052
10233,930.339
10234,947.266
10235,921.875
10236,937.5
10237,921.875
10238,856.771
10239,958.333
10240,923.828
10241,926.432
10242,964.844
10243,908.203
10244,980.469
10245,921.224
10246,924.479
10247,947.266
10248,972.005
10249,991.536
10250,1002.6
10251,1018.23
10252,1022.79
10253,1020.83
10254,1025.39
10255,1017.58
10256,1001.95
10257,991.536
10258,991.536
10259,977.865
10260,972.005
10261,975.26
10262,973.307
10263,972.005
10264,971.354
10265,977.865
10266,963.542
10267,953.125
10268,962.24
10269,957.682
10270,952.474
10271,960.286
10272,901.042
10273,965.495
10274,951.823
10275,946.615
10276,939.453
10277,918.62
10278,987.63
10279,934.896
10280,950.521
10281,964.193
10282,989.583
10283,1014.97
10284,1017.58
10285,941.406
10286,1023.44
10287,1018.88
10288,996.094
10289,922.526
10290,985.677
10291,1042.32
10292,948.568
10293,953.125
10294,966.797
10295,1028.65
10296,970.052
10297,994.792
10298,1007.81
10299,939.453
10300,1014.97
10301,1012.37
10302,990.885
10303,975.26
10304,972.656
10305,1040.36
10306,972.656
10307,994.792
10308,1022.14
10309,953.776
10310,1036.46
10311,1035.16
10312,1009.11
10313,983.724
10314,964.193
10315,1028.65
10316,939.453
10317,940.104
10318,962.24
10319,968.099
10320,902.344
10321,993.49
10322,988.932
10323,975.911
10324,902.995
10325,961.589
10326,1011.72
10327,913.411
10328,914.714
10329,919.271
10330,981.771
10331,929.036
10332,960.286
10333,975.26
10334,910.807
10335,1003.26
10336,1004.56
10337,992.839
10338,915.365
10339,983.724
10340,1042.32
10341,950.521
10342,955.078
10343,962.24
10344,1031.9
10345,972.656
10346,992.187
10347,996.094
10348,1003.91
10349,1020.18
10350,945.312
10351,1011.72
10352,1002.6
10353,996.094
10354,972.656
10355,947.917
10356,1023.44
10357,950.521
10358,949.87
10359,969.401
10360,990.234
10361,932.943
10362,996.745
10363,993.49
10364,985.026
10365,967.448
10366,960.937
10367,1031.25
10368,963.542
10369,962.891
10370,989.583
10371,999.349
10372,991.536
10373,988.932
10374,988.932
10375,985.677
10376,966.797
10377,970.703
10378,977.865
10379,966.797
10380,965.495
10381,967.448
10382,965.495
10383,953.125
10384,954.427
10385,962.24
10386,961.589
10387,963.542
10388,970.703
10389,918.62
10390,975.911
10391,971.354
10392,963.542
10393,951.823
10394,944.661
10395,1000.65
10396,940.755
10397,945.312
10398,957.682
10399,969.401
10400,976.562
10401,981.771
10402,985.677
10403,919.271
10404,995.443
10405,995.443
10406,985.677
10407,973.958
10408,968.099
10409,1032.55
10410,950.521
10411,954.427
10412,968.099
10413,978.516
10414,915.365
10415,1004.56
10416,1013.02
10417,1007.16
10418,935.547
10419,1009.11
10420,1001.95
10421,970.703
10422,952.474
10423,936.198
10424,987.63
10425,917.318
10426,1007.81
10427,953.776
10428,898.437
10429,1002.6
10430,1022.79
10431,1009.77
10432,929.687
10433,988.281
10434,1046.22
10435,944.661
10436,934.245
10437,948.568
10438,1005.86
10439,949.219
10440,968.75
10441,985.026
10442,988.932
10443,910.807
10444,996.745
10445,983.724
10446,963.542
10447,957.031
10448,947.917
10449,1013.67
10450,933.594
10451,956.38
10452,970.703
10453,990.234
10454,1020.83
10455,957.682
10456,1044.27
10457,1038.41
10458,1030.6
10459,1007.81
10460,988.281
10461,1069.66
10462,986.328
10463,987.63
10464,1004.56
10465,1024.09
10466,1030.6
10467,1028.65
10468,1034.51
10469,1029.95
10470,949.219
10471,1023.44
10472,1013.67
10473,993.49
10474,981.771
10475,982.422
10476,1048.83
10477,966.146
10478,977.865
10479,923.828
10480,1011.72
10481,1018.88
10482,1029.95
10483,959.635
10484,1028.65
10485,1095.7
10486,1004.56
10487,989.583
10488,981.12
10489,1051.43
10490,904.297
10491,981.12
10492,986.979
10493,988.932
10494,981.771
10495,975.911
10496,1045.57
10497,966.146
10498,969.401
10499,980.469
10500,990.885
10501,997.396
10502,999.349
10503,1000.65
10504,994.141
10505,985.026
10506,982.422
10507,980.469
10508,977.214
10509,980.469
10510,983.724
10511,979.818
10512,979.167
10513,983.073
10514,980.469
10515,973.307
10516,973.307
10517,978.516
10518,976.562
10519,972.005
10520,976.562
10521,977.865
10522,974.609
10523,974.609
10524,975.911
10525,972.656
10526,971.354
10527,972.656
10528,972.005
10529,969.401
10530,970.052
10531,972.005
10532,966.797
10533,966.797
10534,973.307
10535,975.26
10536,973.307
10537,972.656
10538,973.958
10539,966.146
10540,961.589
10541,960.937
10542,959.635
10543,960.286
10544,964.193
10545,970.703
10546,900.391
10547,974.609
10548,973.307
10549,962.891
10550,951.172
10551,947.917
10552,1018.88
10553,944.01
10554,950.521
10555,968.099
10556,980.469
10557,991.536
10558,997.396
10559,934.896
10560,1009.11
10561,1006.51
10562,1001.95
10563,986.328
10564,977.214
10565,1039.06
10566,964.844
10567,964.193
10568,973.958
10569,920.573
10570,1001.95
10571,1007.16
10572,1000.65
10573,990.234
10574,979.167
10575,1039.06
10576,956.38
10577,951.823
10578,958.333
10579,970.052
10580,916.667
10581,991.536
10582,1000
10583,996.094
10584,990.234
10585,985.026
10586,1042.97
10587,970.703
10588,971.354
10589,979.818
10590,985.677
10591,989.583
10592,995.443
10593,996.094
10594,990.885
10595,990.234
10596,990.885
10597,986.979
10598,983.724
10599,982.422
10600,982.422
10601,977.865
10602,973.307
10603,974.609
10604,972.656
10605,974.609
10606,979.167
10607,910.807
10608,990.234
10609,988.281
10610,921.224
10611,982.422
10612,966.797
10613,1029.95
10614,946.615
10615,942.057
10616,1019.53
10617,901.693
10618,989.583
10619,1002.6
10620,1009.77
10621,949.87
10622,1015.62
10623,1068.36
10624,990.885
10625,979.167
10626,973.958
10627,1036.46
10628,954.427
10629,950.521
10630,946.615
10631,940.104
10632,925.781
10633,908.203
10634,894.531
10635,885.417
10636,874.349
10637,869.792
10638,872.396
10639,880.859
10640,882.812
10641,883.464
10642,888.021
10643,901.042
10644,904.297
10645,907.552
10646,917.969
10647,921.224
10648,921.875
10649,919.271
10650,927.083
10651,927.083
10652,923.828
10653,926.432
10654,932.943
10655,932.943
10656,927.734
10657,930.339
10658,934.245
10659,936.198
10660,932.292
10661,929.687
10662,930.99
10663,930.99
10664,926.432
10665,921.875
10666,919.271
10667,916.016
10668,904.948
10669,899.74
10670,901.042
10671,902.344
10672,899.089
10673,902.995
10674,923.828
10675,932.943
10676,931.641
10677,936.198
10678,949.87
10679,892.578
10680,936.198
10681,920.573
10682,911.458
10683,896.484
10684,878.906
10685,945.964
10686,910.807
10687,925.13
10688,940.755
10689,968.099
10690,994.141
10691,922.526
10692,982.422
10693,986.328
10694,980.469
10695,960.937
10696,953.125
10697,1027.34
10698,953.776
10699,958.984
10700,983.724
10701,1005.21
10702,934.896
10703,1000.65
10704,1000
10705,985.026
10706,905.599
10707,950.521
10708,1014.32
10709,933.594
10710,928.385
10711,944.01
10712,1017.58
10713,963.542
10714,902.995
10715,992.839
10716,998.047
10717,977.865
10718,959.635
10719,886.068
10720,1016.28
10721,921.875
10722,912.76
10723,914.714
10724,910.807
10725,987.63
10726,934.896
10727,958.984
10728,974.609
10729,997.396
10730,1019.53
10731,1013.02
10732,1007.16
10733,1011.72
10734,1014.32
10735,998.698
10736,990.885
10737,1001.3
10738,1001.3
10739,985.677
10740,983.724
10741,990.885
10742,987.63
10743,985.677
10744,993.49
10745,995.443
10746,998.698
10747,1002.6
10748,934.245
10749,998.047
10750,982.422
10751,975.26
10752,958.984
10753,942.057
10754,1017.58
10755,952.474
10756,954.427
10757,975.911
10758,1001.95
10759,944.01
10760,1013.02
10761,1012.37
10762,946.615
10763,994.141
10764,971.354
10765,1033.2
10766,890.625
10767,953.125
10768,1018.23
10769,956.38
10770,896.484
10771,972.656
10772,1030.6
10773,945.964
10774,933.594
10775,937.5
10776,1013.67
10777,944.661
10778,964.844
10779,996.745
10780,1021.48
10781,1017.58
10782,1016.28
10783,1027.34
10784,1014.32
10785,1001.3
10786,995.443
10787,998.047
10788,985.677
10789,983.073
10790,993.49
10791,982.422
10792,973.307
10793,970.703
10794,970.703
10795,954.427
10796,942.057
10797,949.87
10798,947.917
10799,951.172
10800,963.542
10801,972.005
10802,970.703
10803,970.703
10804,977.214
10805,970.052
10806,964.844
10807,971.354
10808,982.422
10809,982.422
10810,984.375
10811,990.885
10812,985.677
10813,980.469
10814,976.562
10815,980.469
10816,970.703
10817,968.75
10818,973.307
10819,965.495
10820,957.682
10821,955.729
10822,908.854
10823,966.797
10824,953.125
10825,949.219
10826,889.974
10827,932.943
10828,971.354
10829,899.74
10830,894.531
10831,891.927
10832,967.448
10833,933.594
10834,880.208
10835,974.609
10836,993.49
10837,942.057
10838,991.536
10839,976.562
10840,1033.2
10841,908.203
10842,955.729
10843,948.568
10844,951.172
10845,948.568
10846,955.078
10847,991.536
10848,934.896
10849,1016.28
10850,959.635
10851,966.146
10852,981.771
10853,1016.93
10854,1041.67
10855,1041.67
10856,968.75
10857,1059.9
10858,1041.02
10859,999.349
10860,978.516
10861,956.38
10862,1016.93
10863,937.5
10864,955.729
10865,966.146
10866,973.958
10867,998.698
10868,1011.07
10869,1006.51
10870,1014.32
10871,1024.74
10872,1015.62
10873,1004.56
10874,1006.51
10875,998.698
10876,981.12
10877,982.422
10878,984.375
10879,979.167
10880,970.052
10881,969.401
10882,961.589
10883,951.172
10884,947.917
10885,938.151
10886,929.036
10887,926.432
10888,926.432
10889,914.062
10890,907.552
10891,910.156
10892,906.901
10893,899.089
10894,893.88
10895,897.786
10896,889.323
10897,880.859
10898,878.906
10899,876.953
10900,872.396
10901,860.026
10902,805.99
10903,844.401
10904,827.474
10905,802.083
10906,776.042
10907,750.651
10908,774.74
10909,682.292
10910,687.5
10911,677.734
10912,669.271
10913,664.062
10914,659.505
10915,678.385
10916,642.578
10917,648.437
10918,647.786
10919,628.906
10920,646.484
10921,648.437
10922,657.552
10923,649.089
10924,649.089
10925,666.667
10926,634.115
10927,647.786
10928,649.74
10929,692.708
10930,732.422
10931,688.151
10932,666.016
10933,651.042
10934,649.089
10935,602.865
10936,558.594
10937,597.005
10938,618.49
10939,617.187
10940,608.724
10941,601.562
10942,595.703
10943,590.495
10944,593.75
10945,581.38
10946,576.823
10947,573.568
10948,569.01
10949,565.104
10950,561.849
10951,559.245
10952,556.641
10953,554.036
10954,554.036
10955,556.641
10956,560.547
10957,565.755
10958,574.87
10959,584.635
10960,593.75
10961,606.12
10962,617.839
10963,626.953
10964,635.417
10965,650.391
10966,670.573
10967,678.385
10968,682.943
10969,688.802
10970,691.406
10971,688.802
10972,680.339
10973,679.687
10974,680.339
10975,687.5
10976,701.172
10977,716.797
10978,728.516
10979,736.979
10980,745.443
10981,746.094
10982,746.745
10983,747.396
10984,757.161
10985,774.089
10986,793.62
10987,769.531
10988,826.172
10989,822.917
10990,809.896
10991,792.969
10992,744.792
10993,846.354
10994,801.432
10995,813.802
10996,834.635
10997,860.677
10998,912.76
10999,849.609
11000,839.844
11001,824.87
11002,807.943
11003,747.396
11004,783.203
11005,782.552
11006,794.922
11007,813.151
11008,826.172
11009,867.839
11010,814.453
11011,820.312
11012,766.276
11013,842.448
11014,850.26
11015,875
11016,908.854
11017,945.312
11018,1018.88
11019,960.286
11020,983.073
11021,1001.3
11022,929.687
11023,1011.72
11024,1028.65
11025,958.333
11026,1029.3
11027,1000.65
11028,1058.59
11029,941.406
11030,912.109
