History Index - RR,R-R Interval(ms) - RR
3820,1000.65
3821,985.677
3822,984.375
3823,1016.28
3824,1044.27
3825,1035.16
3826,1007.81
3827,1013.02
3828,1039.71
3829,1045.57
3830,1015.62
3831,991.536
3832,995.443
3833,1012.37
3834,1009.11
3835,979.818
3836,968.099
3837,972.005
3838,998.047
3839,999.349
3840,980.469
3841,987.63
3842,1015.62
3843,1044.27
3844,1027.34
3845,1000
3846,998.698
3847,1012.37
3848,1014.32
3849,992.187
3850,977.214
3851,996.745
3852,1018.88
3853,1020.83
3854,1005.21
3855,1001.95
3856,1025.39
3857,1025.39
3858,1014.97
3859,996.745
3860,986.328
3861,998.047
3862,996.094
3863,998.047
3864,983.073
3865,977.214
3866,1000
3867,1009.77
3868,1009.77
3869,994.792
3870,994.792
3871,1012.37
3872,1018.23
3873,1014.97
3874,990.234
3875,984.375
3876,997.396
3877,1008.46
3878,1008.46
3879,990.234
3880,992.187
3881,1017.58
3882,1029.3
3883,1020.83
3884,996.094
3885,990.885
3886,1009.11
3887,1009.77
3888,1003.91
3889,984.375
3890,981.771
3891,996.094
3892,999.349
3893,993.49
3894,970.703
3895,964.844
3896,975.26
3897,996.094
3898,1009.11
3899,992.187
3900,994.792
3901,1025.39
3902,1054.69
3903,1050.78
3904,1020.83
3905,1035.16
3906,1075.52
3907,1081.38
3908,1070.31
3909,1048.18
3910,1047.53
3911,1048.83
3912,1042.32
3913,1018.88
3914,988.932
3915,979.167
3916,1000
3917,1011.72
3918,990.885
3919,981.771
3920,1007.16
3921,1042.97
3922,1047.53
3923,1026.04
3924,1018.23
3925,1047.53
3926,1050.78
3927,1036.46
3928,1011.72
3929,1000
3930,1013.02
3931,1011.72
3932,1003.91
3933,981.12
3934,973.958
3935,987.63
3936,993.49
3937,971.354
3938,954.427
3939,977.214
3940,1001.95
3941,1012.37
3942,990.234
3943,978.516
3944,983.724
3945,983.724
3946,985.026
3947,965.495
3948,962.24
3949,991.536
3950,1012.37
3951,1013.67
3952,994.792
3953,988.932
3954,1005.21
3955,1013.02
3956,1018.23
3957,997.396
3958,1004.56
3959,1042.32
3960,1065.1
3961,1056.64
3962,1029.3
3963,1056.64
3964,1082.68
3965,1076.17
3966,1051.43
3967,1038.41
3968,1064.45
3969,1074.22
3970,1063.15
3971,1038.41
3972,1027.99
3973,1044.92
3974,1044.27
3975,1025.39
3976,1001.95
3977,990.885
3978,1003.26
3979,1003.26
3980,998.047
3981,982.422
3982,978.516
3983,1013.67
3984,1028.65
3985,1024.09
3986,999.349
3987,1010.42
3988,1031.25
3989,1021.48
3990,992.839
3991,971.354
3992,982.422
3993,989.583
3994,988.932
3995,973.958
3996,976.562
3997,998.698
3998,1013.02
3999,1014.97
4000,996.094
4001,1001.3
4002,1020.83
4003,1029.3
4004,1024.74
4005,1005.21
4006,1016.93
4007,1039.06
4008,1043.62
4009,1035.81
4010,1022.14
4011,1016.28
4012,1019.53
4013,1015.62
4014,1014.97
4015,1031.25
4016,988.932
4017,1010.42
4018,1025.39
4019,1031.25
4020,1014.97
4021,981.771
4022,1042.97
4023,1052.08
4024,1052.08
4025,1029.95
4026,1020.83
4027,1031.25
4028,1046.22
4029,1044.92
4030,1026.69
4031,1019.53
4032,1046.22
4033,1065.1
4034,1046.87
4035,1030.6
4036,1018.88
4037,1042.32
4038,1051.43
4039,1031.25
4040,1011.07
4041,1017.58
4042,1056.64
4043,1070.96
4044,1040.36
4045,1041.67
4046,1075.52
4047,1097.01
4048,1067.06
4049,1024.09
4050,1042.32
4051,1065.76
4052,1052.73
4053,1011.72
4054,1014.32
4055,1043.62
4056,1044.92
4057,1030.6
4058,1005.86
4059,1019.53
4060,1033.2
4061,1042.32
4062,1021.48
4063,1005.86
4064,1030.6
4065,1044.27
4066,1041.67
4067,1005.21
4068,1000
4069,1017.58
4070,1028.65
4071,1034.51
4072,1016.93
4073,1014.32
4074,1037.11
4075,1033.2
4076,1024.09
4077,994.141
4078,994.792
4079,1022.14
4080,1035.16
4081,1044.27
4082,1022.14
4083,1033.85
4084,1053.39
4085,1054.69
4086,1033.85
4087,1004.56
4088,997.396
4089,999.349
4090,1003.26
4091,997.396
4092,983.724
4093,989.583
4094,1027.99
4095,1042.97
4096,1035.16
4097,1016.28
4098,1021.48
4099,1032.55
4100,1024.09
4101,1001.3
4102,977.865
4103,1003.91
4104,1026.69
4105,1030.6
4106,1009.11
4107,1009.77
4108,1037.11
4109,1036.46
4110,1015.62
4111,987.63
4112,984.375
4113,1001.95
4114,1002.6
4115,981.12
4116,985.026
4117,1021.48
4118,1046.87
4119,1046.87
4120,1025.39
4121,1028.65
4122,1048.18
4123,1055.99
4124,1040.36
4125,1017.58
4126,1031.9
4127,1052.08
4128,1046.22
4129,1015.62
4130,1001.95
4131,1018.23
4132,1024.74
4133,1021.48
4134,1000.65
4135,999.349
4136,1030.6
4137,1046.22
4138,1035.16
4139,1014.97
4140,1047.53
4141,1070.96
4142,1061.2
4143,1027.99
4144,1022.79
4145,1043.62
4146,1030.6
4147,1004.56
4148,979.167
4149,998.047
4150,1019.53
4151,1014.97
4152,994.792
4153,995.443
4154,1029.95
4155,1044.27
4156,1033.85
4157,1016.28
4158,1024.74
4159,1059.24
4160,1067.06
4161,1062.5
4162,1052.73
4163,1053.39
4164,1065.76
4165,1057.29
4166,1050.13
4167,1026.04
4168,1012.37
4169,1019.53
4170,1021.48
4171,1014.32
4172,989.583
4173,987.63
4174,1016.28
4175,1031.25
4176,1017.58
4177,999.349
4178,991.536
4179,1009.11
4180,991.536
4181,955.078
4182,917.969
4183,884.115
4184,861.328
4185,828.125
4186,826.823
4187,850.911
4188,894.531
4189,966.146
4190,1030.6
4191,1063.15
4192,1068.36
4193,1090.49
4194,1108.07
4195,1093.75
4196,1063.8
4197,1039.06
4198,1061.85
4199,1063.15
4200,1049.48
4201,1024.74
4202,1013.67
4203,1042.97
4204,1044.27
4205,1034.51
4206,1013.02
4207,1009.77
4208,1041.02
4209,1046.22
4210,1018.88
4211,988.932
4212,997.396
4213,1014.32
4214,1007.81
4215,981.12
4216,965.495
4217,979.167
4218,1001.95
4219,1037.76
4220,986.328
4221,993.49
4222,1031.9
4223,1053.39
4224,1037.76
4225,986.979
4226,1009.77
4227,1030.6
4228,1031.25
4229,1023.44
4230,1004.56
4231,1000
4232,1031.9
4233,1029.95
4234,1024.09
4235,1001.3
4236,996.745
4237,1011.07
4238,1016.28
4239,1012.37
4240,987.63
4241,985.677
4242,1006.51
4243,1021.48
4244,1014.97
4245,996.094
4246,994.141
4247,1017.58
4248,1031.25
4249,1027.99
4250,1013.67
4251,1018.23
4252,1042.97
4253,1052.08
4254,1044.92
4255,1021.48
4256,1014.32
4257,1027.34
4258,1028.65
4259,1000.65
4260,981.12
4261,1001.3
4262,1026.69
4263,1026.04
4264,1000
4265,998.047
4266,1027.34
4267,1044.92
4268,1041.67
4269,1023.44
4270,1029.95
4271,1054.69
4272,1044.27
4273,1021.48
4274,1001.3
4275,991.536
4276,1017.58
4277,1030.6
4278,1037.76
4279,1035.16
4280,1044.92
4281,1085.29
4282,1090.49
4283,1076.17
4284,1048.83
4285,1032.55
4286,1017.58
4287,983.724
4288,936.198
4289,901.693
4290,942.708
4291,996.094
4292,1017.58
4293,1059.24
4294,1121.74
4295,1156.25
4296,1120.44
4297,1089.19
4298,1113.93
4299,1113.28
4300,1067.06
4301,1044.27
4302,1076.17
4303,1108.72
4304,1101.56
4305,1069.66
4306,1084.64
4307,1113.28
4308,1108.72
4309,1089.19
4310,1048.18
4311,1022.14
4312,996.745
4313,1009.11
4314,1014.32
4315,995.443
4316,1011.07
4317,1061.85
4318,1091.8
4319,1059.9
4320,1036.46
4321,1045.57
4322,1058.59
4323,1017.58
4324,990.885
4325,1027.34
4326,1052.73
4327,1044.27
4328,1039.06
4329,1064.45
4330,1084.64
4331,1041.67
4332,1006.51
4333,1037.11
4334,1063.15
4335,1070.96
4336,1065.76
4337,1065.76
4338,1079.43
4339,1069.01
4340,1051.43
4341,1035.16
4342,1034.51
4343,1059.24
4344,1063.15
4345,1047.53
4346,1012.37
4347,994.792
4348,975.911
4349,947.917
4350,924.479
4351,897.786
4352,902.995
4353,934.245
4354,956.38
4355,953.776
4356,977.214
4357,1035.81
4358,1060.55
4359,1036.46
4360,1007.16
4361,989.583
4362,975.26
4363,863.281
4364,809.896
4365,774.74
4366,752.604
4367,734.375
4368,689.453
4369,716.797
4370,708.984
4371,704.427
4372,698.568
4373,694.01
4374,684.896
4375,677.083
4376,667.969
4377,656.901
4378,646.484
4379,634.766
4380,626.302
4381,615.234
4382,606.771
4383,599.609
4384,591.797
4385,586.589
4386,582.031
4387,579.427
4388,576.172
4389,574.87
4390,574.219
4391,575.521
4392,582.031
4393,603.516
4394,647.135
4395,705.729
4396,779.948
4397,858.073
4398,925.781
4399,964.193
4400,996.745
4401,1043.62
4402,1070.31
4403,1064.45
4404,1029.95
4405,1013.67
4406,1056.64
4407,1056.64
4408,1063.8
4409,1065.1
4410,1067.71
4411,1056.64
4412,964.844
4413,881.51
4414,792.969
4415,736.328
4416,710.937
4417,695.312
4418,687.5
4419,689.453
4420,701.172
4421,717.448
4422,739.583
4423,764.974
4424,785.807
4425,800.781
4426,868.49
4427,938.151
4428,992.839
4429,1019.53
4430,1046.22
4431,1109.37
4432,1110.03
4433,1082.03
4434,1044.27
4435,1084.64
4436,1132.16
4437,1125.65
4438,1117.84
4439,1154.3
4440,1198.57
4441,1160.81
4442,1093.1
4443,1052.73
4444,1069.01
4445,1060.55
4446,1029.3
4447,1030.6
4448,1082.03
4449,1121.74
4450,1087.89
4451,1027.34
4452,1008.46
4453,1048.18
4454,1055.99
4455,1037.11
4456,1023.44
4457,1074.87
4458,1123.05
4459,1103.52
4460,1076.17
4461,1069.01
4462,1082.68
4463,1074.22
4464,1050.78
4465,1018.88
4466,1033.2
4467,1069.66
4468,1088.54
4469,1072.27
4470,1045.57
4471,1040.36
4472,1048.18
4473,1039.06
4474,1024.74
4475,1025.39
4476,1084.64
4477,1129.56
4478,1118.49
4479,1091.15
4480,1066.41
4481,1067.71
4482,1042.97
4483,1032.55
4484,1009.77
4485,992.839
4486,964.844
4487,981.771
4488,984.375
4489,958.984
4490,957.031
4491,1006.51
4492,1082.68
4493,1084.64
4494,1067.71
4495,1063.8
4496,1079.43
4497,1059.9
4498,1037.11
4499,1009.77
4500,995.443
4501,1009.77
4502,1020.18
4503,1017.58
4504,998.047
4505,987.63
4506,1016.93
4507,1039.71
4508,1043.62
4509,1039.06
4510,1036.46
4511,1053.39
4512,1057.94
4513,1042.32
4514,1020.83
4515,1000
4516,1018.88
4517,1046.87
4518,1042.32
4519,1035.16
4520,1013.02
4521,1001.95
4522,969.401
4523,976.562
4524,968.75
4525,946.615
4526,1000
4527,1069.01
4528,1126.95
4529,1099.61
4530,1091.8
4531,1139.32
4532,1132.81
4533,1101.56
4534,1065.76
4535,1062.5
4536,1089.84
4537,1075.52
4538,1051.43
4539,1029.3
4540,1029.95
4541,1044.27
4542,1038.41
4543,1020.83
4544,1011.07
4545,1043.62
4546,1075.52
4547,1070.31
4548,1045.57
4549,1035.81
4550,1057.29
4551,1063.15
4552,1048.83
4553,1027.34
4554,1024.74
4555,1073.57
4556,1093.1
4557,1091.15
4558,1083.98
4559,1080.73
4560,1111.33
4561,1104.17
4562,1090.49
4563,1067.71
4564,1055.34
4565,1069.66
4566,1055.34
4567,1027.34
4568,1001.95
4569,1001.95
4570,1041.02
4571,1070.31
4572,1085.94
4573,1085.94
4574,1081.38
4575,1091.8
4576,1087.24
4577,1071.61
4578,1046.87
4579,1023.44
4580,1020.18
4581,1037.11
4582,1027.99
4583,1007.81
4584,992.839
4585,1029.95
4586,1071.61
4587,1063.15
4588,1048.18
4589,1044.92
4590,1083.33
4591,1091.15
4592,1080.08
4593,1058.59
4594,1035.16
4595,1033.2
4596,1028.65
4597,1015.62
4598,990.234
4599,972.005
4600,994.141
4601,1021.48
4602,1020.83
4603,1003.91
4604,995.443
4605,1029.3
4606,1043.62
4607,1039.06
4608,1026.69
4609,1015.62
4610,1028.65
4611,1037.11
4612,1038.41
4613,1020.83
4614,1004.56
4615,1034.51
4616,1062.5
4617,1053.39
4618,1030.6
4619,1015.62
4620,1003.91
4621,985.026
4622,978.516
4623,958.984
4624,964.193
4625,1018.23
4626,1070.96
4627,1081.38
4628,1065.1
4629,1098.31
4630,1128.26
4631,1112.63
4632,1083.33
4633,1064.45
4634,1063.8
4635,1057.94
4636,1042.32
4637,1015.62
4638,997.396
4639,1012.37
4640,1030.6
4641,1021.48
4642,1003.91
4643,990.885
4644,1009.11
4645,1026.04
4646,1025.39
4647,1011.07
4648,1005.86
4649,1049.48
4650,1078.78
4651,1080.73
4652,1067.06
4653,1062.5
4654,1097.66
4655,1097.01
4656,1078.12
4657,1050.13
4658,1027.34
4659,1041.02
4660,1030.6
4661,1020.18
4662,1001.3
4663,984.375
4664,977.214
4665,973.307
4666,978.516
4667,967.448
4668,981.12
4669,1038.41
4670,1098.31
4671,1117.84
4672,1094.4
4673,1082.03
4674,1095.7
4675,1087.89
4676,1067.06
4677,1035.16
4678,1018.88
4679,1037.76
4680,1046.87
4681,1043.62
4682,1026.04
4683,1011.07
4684,1002.6
4685,994.141
4686,988.932
4687,968.099
4688,966.797
4689,1027.99
4690,1085.94
4691,1107.42
4692,1091.8
4693,1074.87
4694,1102.21
4695,1090.49
4696,1080.73
4697,1061.2
4698,1031.25
4699,1035.16
4700,1048.18
4701,1044.27
4702,1024.74
4703,1008.46
4704,1055.34
4705,1093.1
4706,1078.78
4707,1055.34
4708,1036.46
4709,1052.73
4710,1054.69
4711,1037.76
4712,1014.97
4713,1005.86
4714,1024.74
4715,1042.97
4716,1031.9
4717,1029.95
4718,1022.14
4719,1013.67
4720,1013.02
4721,1020.18
4722,1016.93
4723,1009.77
4724,1005.86
4725,1023.44
4726,1035.81
4727,1026.04
4728,1009.77
4729,997.396
4730,1022.14
4731,1042.32
4732,1044.27
4733,1013.02
4734,994.141
4735,1001.95
4736,1013.02
4737,1007.16
4738,975.911
4739,964.844
4740,968.099
4741,996.094
4742,991.536
4743,966.797
4744,991.536
4745,1050.78
4746,1099.61
4747,1084.64
4748,1041.67
4749,1018.23
4750,1046.22
4751,1033.85
4752,1007.16
4753,994.141
4754,1070.31
4755,1147.14
4756,1141.93
4757,1125.65
4758,1127.6
4759,1171.87
4760,1153.65
4761,1138.02
4762,1111.33
4763,1099.61
4764,1128.26
4765,1122.4
4766,1111.33
4767,1091.15
4768,1080.08
4769,1095.05
4770,1092.45
4771,1082.68
4772,1064.45
4773,1047.53
4774,1061.2
4775,1077.47
4776,1069.66
4777,1045.57
4778,1029.95
4779,1061.2
4780,1080.08
4781,1069.66
4782,1045.57
4783,1030.6
4784,1048.83
4785,1049.48
4786,1043.62
4787,1027.99
4788,1012.37
4789,1021.48
4790,1025.39
4791,1022.14
4792,1000
4793,977.214
4794,976.562
4795,1020.83
4796,1041.02
4797,1027.99
4798,1026.04
4799,1079.43
4800,1131.51
4801,1117.84
4802,1084.64
4803,1078.78
4804,1103.52
4805,1097.66
4806,1074.22
4807,1044.92
4808,1024.74
4809,1020.18
4810,1033.2
4811,1023.44
4812,1011.07
4813,1006.51
4814,1063.15
4815,1100.26
4816,1085.29
4817,1065.76
4818,1060.55
4819,1101.56
4820,1097.66
4821,1088.54
4822,1078.12
4823,1061.85
4824,1067.06
4825,1072.92
4826,1065.76
4827,1042.32
4828,1042.32
4829,1104.17
4830,1139.97
4831,1124.35
4832,1095.7
4833,1072.92
4834,1044.27
4835,1037.11
4836,1026.04
4837,1002.6
4838,1012.37
4839,1070.31
4840,1121.74
4841,1112.63
4842,1091.8
4843,1089.84
4844,1112.63
4845,1098.96
4846,1083.33
4847,1055.99
4848,1044.92
4849,1072.92
4850,1063.8
4851,1072.27
4852,1061.85
4853,1057.94
4854,1080.08
4855,1081.38
4856,1085.29
4857,1057.29
4858,1032.55
4859,1044.27
4860,1060.55
4861,1053.39
4862,1031.9
4863,1027.34
4864,1074.22
4865,1097.01
4866,1083.98
4867,1059.9
4868,1037.11
4869,1033.85
4870,1044.92
4871,1040.36
4872,1025.39
4873,1024.74
4874,1072.27
4875,1102.21
4876,1078.78
4877,1048.83
4878,1038.41
4879,1078.12
4880,1076.17
4881,1058.59
4882,1031.9
4883,1054.69
4884,1085.29
4885,1065.1
4886,1030.6
4887,1009.11
4888,1042.97
4889,1052.73
4890,1039.06
4891,1026.04
4892,1031.9
4893,1076.17
4894,1082.03
4895,1073.57
4896,1056.64
4897,1037.76
4898,1042.97
4899,1040.36
4900,1027.34
4901,1010.42
4902,1016.93
4903,1061.85
4904,1093.75
4905,1072.92
4906,1051.43
4907,1067.06
4908,1101.56
4909,1098.96
4910,1056.64
4911,1032.55
4912,1050.78
4913,1061.2
4914,1049.48
4915,1014.32
4916,1012.37
4917,1073.57
4918,1093.1
4919,1071.61
4920,1031.9
4921,1029.95
4922,1036.46
4923,992.187
4924,951.823
4925,953.776
4926,1014.32
4927,1063.15
4928,1100.26
4929,1106.77
4930,1138.02
4931,1164.71
4932,1150.39
4933,1131.51
4934,1100.91
4935,1078.78
4936,1041.02
4937,1018.88
4938,1022.14
4939,1017.58
4940,1016.28
4941,1035.16
4942,1083.98
4943,1105.47
4944,1090.49
4945,1074.22
4946,1054.69
4947,1042.32
4948,1046.87
4949,1027.34
4950,1011.72
4951,1018.23
4952,1080.73
4953,1132.81
4954,1117.19
4955,1104.82
4956,1130.86
4957,1162.76
4958,1162.11
4959,1122.4
4960,1084.64
4961,1074.87
4962,1083.98
4963,1074.87
4964,1038.41
4965,1024.74
4966,1038.41
4967,1071.61
4968,1067.06
4969,1042.32
4970,1020.83
4971,1045.57
4972,1082.68
4973,1084.64
4974,1059.9
4975,1060.55
4976,1113.28
4977,1136.07
4978,1122.4
4979,1097.66
4980,1076.82
4981,1080.08
4982,1069.01
4983,1058.59
4984,1031.9
4985,1014.97
4986,1054.69
4987,1080.08
4988,1074.87
4989,1035.81
4990,1013.02
4991,1004.56
4992,1031.9
4993,1034.51
4994,1019.53
4995,1069.01
4996,1145.18
4997,1207.03
4998,1169.27
4999,1139.32
5000,1172.53
5001,1174.48
5002,1149.74
5003,1115.89
5004,1093.1
5005,1113.28
5006,1101.56
5007,1081.38
5008,1055.34
5009,1038.41
5010,1046.22
5011,1051.43
5012,1043.62
5013,1026.04
5014,1021.48
5015,1050.13
5016,1077.47
5017,1059.24
5018,1033.2
5019,1017.58
5020,1038.41
5021,1041.67
5022,1016.93
5023,990.885
5024,998.698
5025,1033.85
5026,1032.55
5027,1002.6
5028,984.375
5029,1014.97
5030,1036.46
5031,1016.28
5032,973.958
5033,944.01
5034,910.807
5035,906.25
5036,852.214
5037,839.844
5038,927.734
5039,998.047
5040,1050.78
5041,1044.27
5042,1119.14
5043,1171.22
5044,1143.88
5045,1110.68
5046,1083.98
5047,1055.99
5048,1064.45
5049,1057.94
5050,1016.93
5051,1029.3
5052,1100.26
5053,1160.81
5054,1134.11
5055,1110.03
5056,1107.42
5057,1119.14
5058,1108.07
5059,1098.96
5060,1086.59
5061,1072.92
5062,1110.03
5063,1120.44
5064,1114.58
5065,1096.35
5066,1078.78
5067,1117.84
5068,1133.46
5069,1115.89
5070,1081.38
5071,1083.98
5072,1130.86
5073,1132.16
5074,1102.21
5075,1089.84
5076,1128.26
5077,1149.09
5078,1132.81
5079,1100.91
5080,1072.92
5081,1065.76
5082,1063.8
5083,1054.04
5084,1031.9
5085,1014.32
5086,1041.02
5087,1077.47
5088,1070.31
5089,1053.39
5090,1041.02
5091,1076.17
5092,1095.7
5093,1087.24
5094,1063.15
5095,1048.83
5096,1069.01
5097,1076.17
5098,1064.45
5099,1034.51
5100,1025.39
5101,1043.62
5102,1056.64
5103,1031.9
5104,994.141
5105,993.49
5106,1038.41
5107,1063.15
5108,1024.09
5109,996.094
5110,1024.09
5111,1080.08
5112,1072.92
5113,1038.41
5114,1050.13
5115,1119.14
5116,1148.44
5117,1125.65
5118,1088.54
5119,1069.01
5120,1076.17
5121,1068.36
5122,1041.02
5123,1016.93
5124,1019.53
5125,1082.68
5126,1110.03
5127,1105.47
5128,1111.98
5129,1097.01
5130,1083.98
5131,1047.53
5132,1023.44
5133,980.469
5134,958.984
5135,1009.11
5136,1054.69
5137,1044.27
5138,976.562
5139,866.536
5140,853.516
5141,781.901
5142,850.911
5143,759.766
5144,678.385
5145,666.016
5146,604.167
5147,592.448
5148,451.172
5149,495.443
5150,587.891
5151,666.016
5152,694.661
5153,689.453
5154,680.339
5155,677.734
5156,672.526
5157,668.62
5158,664.062
5159,658.854
5160,654.297
5161,650.391
5162,648.437
5163,656.901
5164,658.203
5165,662.109
5166,684.896
5167,760.417
5168,839.844
5169,907.552
5170,954.427
5171,973.958
5172,981.12
5173,999.349
5174,1007.81
5175,1018.23
5176,1029.3
5177,1076.17
5178,1145.83
5179,1145.18
5180,1143.88
5181,1106.77
5182,1092.45
5183,1115.23
5184,1097.01
5185,1061.85
5186,1028.65
5187,1081.38
5188,1121.74
5189,1089.84
5190,1057.29
5191,1087.89
5192,1119.79
5193,1086.59
5194,1065.76
5195,1098.31
5196,1139.97
5197,1130.86
5198,1095.7
5199,1088.54
5200,1106.77
5201,1097.66
5202,1064.45
5203,1022.79
5204,1026.04
5205,1069.66
5206,1074.87
5207,1054.04
5208,1080.73
5209,1138.67
5210,1173.18
5211,1151.69
5212,1125
5213,1140.62
5214,1149.74
5215,1145.18
5216,1136.72
5217,1117.19
5218,1106.77
5219,1115.89
5220,1113.93
5221,1099.61
5222,1070.31
5223,1052.08
5224,1071.61
5225,1076.17
5226,1070.31
5227,1057.94
5228,1046.22
5229,1069.01
5230,1092.45
5231,1078.78
5232,1055.99
5233,1071.61
5234,1123.05
5235,1144.53
5236,1116.54
5237,1087.24
5238,1091.15
5239,1091.15
5240,1075.52
5241,1054.69
5242,1041.02
5243,1042.32
5244,1064.45
5245,1067.06
5246,1067.71
5247,1065.76
5248,1061.2
5249,1078.12
5250,1082.03
5251,1074.87
5252,1052.73
5253,1036.46
5254,1074.87
5255,1089.19
5256,1070.96
5257,1048.18
5258,1026.04
5259,1008.46
5260,1003.91
5261,1006.51
5262,990.885
5263,1026.04
5264,1098.96
5265,1164.71
5266,1161.46
5267,1121.09
5268,1119.79
5269,1123.05
5270,1100.91
5271,1067.06
5272,1070.31
5273,1126.3
5274,1155.6
5275,1121.74
5276,1086.59
5277,1094.4
5278,1089.84
5279,1061.85
5280,1030.6
5281,1026.04
5282,1065.1
5283,1072.27
5284,1063.8
5285,1041.67
5286,1026.04
5287,1014.97
5288,1013.67
5289,1006.51
5290,997.396
5291,1003.26
5292,1050.13
5293,1092.45
5294,1085.94
5295,1070.96
5296,1047.53
5297,1039.06
5298,1036.46
5299,1025.39
5300,1001.95
5301,998.698
5302,1049.48
5303,1075.52
5304,1065.76
5305,1052.08
5306,1048.18
5307,1065.76
5308,1069.01
5309,1081.38
5310,1072.27
5311,1078.12
5312,1111.98
5313,1127.6
5314,1108.07
5315,1077.47
5316,1067.71
5317,1086.59
5318,1082.03
5319,1054.69
5320,1038.41
5321,1063.15
5322,1089.19
5323,1077.47
5324,1051.43
5325,1037.11
5326,1052.08
5327,1057.29
5328,1050.78
5329,1035.16
5330,1048.18
5331,1096.35
5332,1111.98
5333,1100.26
5334,1080.73
5335,1067.06
5336,1062.5
5337,1058.59
5338,1049.48
5339,1031.25
5340,1028.65
5341,1063.15
5342,1087.24
5343,1078.12
5344,1060.55
5345,1057.94
5346,1080.73
5347,1084.64
5348,1073.57
5349,1052.73
5350,1046.22
5351,1065.1
5352,1061.2
5353,1045.57
5354,1022.79
5355,1005.86
5356,1014.97
5357,1018.23
5358,1018.88
5359,1006.51
5360,996.094
5361,1007.16
5362,1022.14
5363,1014.32
5364,990.885
5365,986.328
5366,1011.07
5367,1026.69
5368,1018.23
5369,994.792
5370,985.026
5371,983.724
5372,988.281
5373,986.979
5374,966.146
5375,968.099
5376,1007.16
5377,1037.76
5378,1039.06
5379,1028.65
5380,1032.55
5381,1063.15
5382,1068.36
5383,1069.01
5384,1054.69
5385,1054.04
5386,1087.89
5387,1091.15
5388,1085.94
5389,1063.8
5390,1050.13
5391,1059.9
5392,1045.57
5393,1027.34
5394,998.047
5395,983.073
5396,1003.91
5397,1024.09
5398,1029.95
5399,1027.34
5400,1024.09
5401,1039.06
5402,1049.48
5403,1043.62
5404,1038.41
5405,1027.34
5406,1021.48
5407,1012.37
5408,1003.91
5409,1000
5410,987.63
5411,986.328
5412,988.932
5413,1016.93
5414,1031.9
5415,1036.46
5416,1034.51
5417,1037.76
5418,1072.27
5419,1075.52
5420,1071.61
5421,1049.48
5422,1048.83
5423,1083.98
5424,1095.05
5425,1091.8
5426,1071.61
5427,1062.5
5428,1083.33
5429,1080.08
5430,1063.8
5431,1035.16
5432,1014.32
5433,1016.28
5434,1024.74
5435,1026.04
5436,1008.46
5437,1016.93
5438,1062.5
5439,1096.35
5440,1091.8
5441,1074.87
5442,1074.87
5443,1101.56
5444,1103.52
5445,1102.86
5446,1091.15
5447,1076.82
5448,1085.94
5449,1082.03
5450,1076.17
5451,1061.85
5452,1034.51
5453,1013.02
5454,973.958
5455,916.016
5456,853.516
5457,796.875
5458,764.974
5459,745.443
5460,736.979
5461,732.422
5462,727.214
5463,725.911
5464,760.417
5465,818.359
5466,852.214
5467,883.464
5468,967.448
5469,1049.48
5470,1092.45
5471,1089.84
5472,1091.8
5473,1124.35
5474,1117.84
5475,1093.75
5476,1057.94
5477,1037.76
5478,1074.87
5479,1082.68
5480,1065.76
5481,1050.78
5482,1038.41
5483,1037.76
5484,1042.97
5485,1031.9
5486,1017.58
5487,1010.42
5488,1049.48
5489,1089.19
5490,1072.92
5491,1054.04
5492,1041.67
5493,1062.5
5494,1064.45
5495,1054.69
5496,1033.2
5497,1017.58
5498,1022.14
5499,1050.13
5500,1054.04
5501,1048.83
5502,1048.83
5503,1049.48
5504,1087.89
5505,1082.68
5506,1072.27
5507,1057.29
5508,1045.57
5509,1069.01
5510,1060.55
5511,1041.02
5512,1021.48
5513,1013.67
5514,1059.24
5515,1078.78
5516,1076.17
5517,1055.99
5518,1043.62
5519,1055.99
5520,1048.18
5521,1041.02
5522,1029.3
5523,1046.87
5524,1102.21
5525,1122.4
5526,1113.28
5527,1089.84
5528,1069.01
5529,1075.52
5530,1066.41
5531,1054.69
5532,1035.16
5533,1025.39
5534,1050.13
5535,1055.34
5536,1039.71
5537,1029.3
5538,1024.74
5539,1061.85
5540,1070.31
5541,1069.66
5542,1055.99
5543,1051.43
5544,1080.08
5545,1095.05
5546,1097.66
5547,1078.78
5548,1073.57
5549,1089.19
5550,1098.31
5551,1074.87
5552,1049.48
5553,1035.16
5554,1061.2
5555,1069.66
5556,1052.08
5557,1031.9
5558,1017.58
5559,1018.88
5560,1024.74
5561,1034.51
5562,1029.95
5563,1032.55
5564,1038.41
5565,1071.61
5566,1069.66
5567,1050.78
5568,1042.97
5569,1037.11
5570,1075.52
5571,1081.38
5572,1071.61
5573,1076.82
5574,1074.22
5575,1067.71
5576,1078.12
5577,1083.98
5578,1090.49
5579,1083.98
5580,1091.8
5581,1138.02
5582,1127.6
5583,1111.33
5584,1085.94
5585,1070.96
5586,1095.05
5587,1078.12
5588,1070.96
5589,1047.53
5590,1041.02
5591,1061.2
5592,1058.59
5593,1057.29
5594,1035.81
5595,1033.85
5596,1074.87
5597,1099.61
5598,1092.45
5599,1079.43
5600,1075.52
5601,1111.98
5602,1115.23
5603,1083.98
5604,1060.55
5605,1046.87
5606,1044.92
5607,1030.6
5608,1009.11
5609,990.885
5610,1012.37
5611,1062.5
